transactionHash	asset	assetReference	blockTimestamp	blockHeight	exchangeRate	trace#	address	direction	amount	name	category
5cfdaa27a0b0e6bad63198adc4eb1c13ac5f6c652580a4a2209a0d85647ee205	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T08:21:24Z	70227656	1.000085432966207	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	RECEIVING	48		
5701be8f3ef155fe1602988628beee178a79316814dd35d583612c14a386841a	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T11:50:18Z	70231834	1.0001676003712934	0	TM1zzNDZD2DPASbKcgdVoTYhfmYgtfwx9R	SENDING	48	OKX.com	exchange
5701be8f3ef155fe1602988628beee178a79316814dd35d583612c14a386841a	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T11:50:18Z	70231834	1.0001676003712934	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	RECEIVING	48		
944cd5a56b99f962a1d378ace0ed180d042c5c9c46cfd8e4a89d80a2e48c09b5	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T12:19:18Z	70232412	1.0001217220918206	0	TM1zzNDZD2DPASbKcgdVoTYhfmYgtfwx9R	SENDING	149282.75721	OKX.com	exchange
944cd5a56b99f962a1d378ace0ed180d042c5c9c46cfd8e4a89d80a2e48c09b5	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T12:19:18Z	70232412	1.0001217220918206	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	RECEIVING	149282.75721		
28822f90ff24896c32f47257b82787642e87bf65dc150482c906e4ebec87d9e9	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T13:25:15Z	70233731	1.000155652438586	0	TM1zzNDZD2DPASbKcgdVoTYhfmYgtfwx9R	SENDING	35093.740272	OKX.com	exchange
28822f90ff24896c32f47257b82787642e87bf65dc150482c906e4ebec87d9e9	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-07T13:25:15Z	70233731	1.000155652438586	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	RECEIVING	35093.740272		
42781c5b77e650d59f08cae32be00053eed26aec52301cdc818c8493e9764ea5	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T09:16:27Z	70257549	0.9999334590131234	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	SENDING	289100		
42781c5b77e650d59f08cae32be00053eed26aec52301cdc818c8493e9764ea5	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T09:16:27Z	70257549	0.9999334590131234	0	TEDEQMNwavca8LKHiWwsNbzRbVyTE226cZ	RECEIVING	289100		
1aed767b04ca4b4d810505f12bd3f19a3b974a213bed0f1de33709b1d5d55f5b	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T09:22:24Z	70257668	0.9999334590131234	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	SENDING	0		
1aed767b04ca4b4d810505f12bd3f19a3b974a213bed0f1de33709b1d5d55f5b	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T09:22:24Z	70257668	0.9999334590131234	0	TEawNKWAhYB9sWF8kj154zV7XWNCE226cZ	RECEIVING	0		
3543b1a2bcbf2f0c815f35e0fd381ae5c971c42a8b5e178abd5dcc60c74a6f13	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T09:22:30Z	70257670	0.9999334590131234	0	TEawNKWAhYB9sWF8kj154zV7XWNCE226cZ	SENDING	0.02891		
3543b1a2bcbf2f0c815f35e0fd381ae5c971c42a8b5e178abd5dcc60c74a6f13	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T09:22:30Z	70257670	0.9999334590131234	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	RECEIVING	0.02891		
8c5a7f10835145400dc1442a4d6178efb13f64218ca5a93afaa364ccf085908e	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T10:53:15Z	70259485	0.9999289275525544	0	TM1zzNDZD2DPASbKcgdVoTYhfmYgtfwx9R	SENDING	48	OKX.com	exchange
8c5a7f10835145400dc1442a4d6178efb13f64218ca5a93afaa364ccf085908e	USDT_TRX	asset-v2:bip122:00000000000000001ebf88508a03865c:TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t	2025-03-08T10:53:15Z	70259485	0.9999289275525544	0	TAgEaCZGoReTs5WtKTbzDoVYMyioYCF4os	RECEIVING	48		
